Transaction Date,Sales Quantity,Price,Discounts,Inventory Level,Economic Indicator,Holiday,Competitor Price,Market Trend,Product SKU_Levis,Product SKU_Wrangler,Store ID_Store1,Store ID_Store2,Product Category_Shirts,Product Category_Jeans,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny
7/15/2007,75,365.62,15,412,1.04,0,297.98,0.97,0,1,1,0,1,0,0,0,1
7/16/2007,81,115.01,0,484,1.31,0,467.12,1.17,0,0,1,0,1,0,0,0,1
7/17/2007,82,393.35,10,395,0.9,0,432.94,1.14,0,0,0,1,0,1,0,0,0
7/18/2007,81,82.3,5,402,1.24,0,281.95,1,0,0,0,1,0,0,1,0,0
7/19/2007,81,242.04,0,294,1.4,1,325.86,1.02,0,1,0,1,1,0,0,0,0
7/20/2007,78,397.4,20,117,0.76,0,496.23,0.96,0,0,0,0,0,0,1,0,0
7/21/2007,76,147.26,0,203,0.74,0,263.5,1.18,0,0,0,1,0,1,0,0,1
7/22/2007,72,420.19,15,378,0.86,0,436.59,1.2,0,1,0,0,0,0,0,1,0
7/23/2007,74,325.63,20,346,0.92,0,255.32,0.92,0,0,0,1,1,0,1,0,0
7/24/2007,80,204.79,0,252,0.61,1,33.46,1.18,0,0,1,0,1,0,1,0,0
7/25/2007,81,217.47,10,182,0.73,1,467.98,1.18,0,0,1,0,0,0,0,1,0
7/26/2007,79,463.74,5,486,1.37,1,64.82,0.99,1,0,0,1,0,1,0,0,1
7/27/2007,78,116.72,20,471,1.07,0,355.05,0.97,0,0,0,1,0,1,0,0,1
7/28/2007,74,349.75,10,165,0.77,0,126.6,1.15,0,0,0,0,0,1,0,0,1
7/29/2007,66,356.57,0,142,1.44,0,451.51,1.18,1,0,1,0,0,1,0,0,0
7/30/2007,69,462,15,151,1.27,0,108.24,0.96,0,1,0,1,1,0,0,0,1
7/31/2007,69,359.45,15,409,0.86,0,78.64,1,1,0,0,1,0,0,0,1,0
8/1/2007,67,296.39,10,397,1.27,0,224.97,0.93,0,1,1,0,1,0,0,0,0
8/2/2007,74,452.24,15,486,1.1,0,253.37,0.88,1,0,0,1,0,0,0,0,1
8/3/2007,77,416.27,5,489,1.18,1,411.27,1.2,0,0,1,0,0,0,1,0,0
8/4/2007,74,361.22,10,324,0.82,0,383.58,0.88,0,0,0,1,0,1,1,0,0
8/5/2007,74,25.96,10,167,0.71,0,170.85,1.13,0,1,1,0,0,1,1,0,0
8/6/2007,77,193.03,15,114,0.75,1,198.63,0.97,0,1,0,0,0,0,0,1,0
8/7/2007,70,319.63,10,118,0.58,1,292.57,0.83,0,0,0,1,0,0,0,1,0
8/8/2007,63,265.9,0,264,0.97,1,280.27,0.93,0,0,0,1,0,0,1,0,0
8/9/2007,63,166.47,20,358,0.91,1,432.4,0.83,0,0,0,1,1,0,0,0,0
8/10/2007,61,80.77,20,196,0.5,1,241.51,1.19,0,0,0,0,0,0,0,0,1
8/11/2007,54,280.97,15,115,1.36,1,447.82,0.91,0,0,0,1,1,0,0,0,1
8/12/2007,55,150.1,5,225,1.18,1,110.49,1.1,0,0,0,1,0,0,0,0,1
8/13/2007,64,124.17,5,115,0.95,0,435.14,0.97,0,1,1,0,0,1,0,0,1
8/14/2007,69,205.49,15,250,1.47,1,159.1,1.07,1,0,0,1,0,0,1,0,0
8/15/2007,68,394.89,15,67,1.44,0,396.74,0.9,0,1,0,1,0,0,0,0,1
8/16/2007,71,249.05,10,385,0.6,1,287.04,0.84,0,0,1,0,1,0,0,1,0
8/17/2007,74,116.08,5,344,1.12,0,439.03,1.12,0,0,0,0,0,0,0,0,1
8/18/2007,75,67.28,20,176,1.32,1,123.31,1.09,0,0,0,0,1,0,0,0,0
8/19/2007,74,254.5,15,250,0.67,1,353.73,0.84,0,0,1,0,1,0,0,0,1
8/20/2007,76,399.24,20,100,0.63,0,425.99,1.09,0,0,0,0,0,1,0,0,0
8/21/2007,73,329.88,20,176,0.76,0,390.58,1.04,0,0,0,0,0,1,1,0,0
8/22/2007,73,123.75,5,200,0.78,0,287.34,0.87,0,0,0,1,0,1,0,0,0
8/23/2007,71,223.99,20,210,1.46,1,340.95,1.13,1,0,0,1,0,1,0,0,1
8/24/2007,73,429.06,10,237,1.28,1,106.29,1.08,0,0,0,1,1,0,0,0,0
8/25/2007,71,97.05,10,279,0.56,1,116.07,1,0,1,0,0,0,0,1,0,0
8/26/2007,73,270.72,5,492,1.29,1,140.97,0.87,0,0,0,1,1,0,1,0,0
8/27/2007,78,184.55,10,147,0.67,1,415.73,1.02,0,0,0,0,0,1,0,0,1
8/28/2007,81,70.85,15,459,0.86,0,92.05,0.87,0,1,0,1,0,0,1,0,0
8/29/2007,82,34.45,5,450,0.82,0,156.47,0.87,0,1,0,0,1,0,0,0,0
8/30/2007,86,282.38,20,230,0.77,1,461.01,0.9,0,0,1,0,0,0,0,1,0
8/31/2007,85,20.17,15,383,0.81,1,380.07,1.06,0,1,1,0,1,0,1,0,0
9/1/2007,79,60.69,5,254,1.25,1,369.23,1.07,0,1,0,1,0,0,0,0,0
9/2/2007,78,180.31,20,476,0.77,0,233.02,0.83,1,0,0,0,0,0,1,0,0
9/3/2007,76,31.32,20,353,1.3,0,354.16,1.06,0,1,1,0,0,1,0,0,1
9/4/2007,74,206.22,20,131,0.59,0,287.21,0.81,0,0,1,0,0,1,0,0,1
9/5/2007,81,73.88,20,453,1.1,0,45.02,1.16,0,0,0,1,0,0,1,0,0
9/6/2007,83,181.44,20,468,1.36,0,292.5,1.11,0,0,0,1,0,0,0,1,0
9/7/2007,82,397.67,5,82,0.58,0,231.6,1.09,0,0,0,0,0,1,0,1,0
9/8/2007,81,316.92,10,287,1.13,1,65.84,0.9,0,0,1,0,1,0,0,0,0
9/9/2007,83,228.25,20,130,1.01,0,178.69,1.2,1,0,0,0,0,0,0,0,0
9/10/2007,77,55,15,404,0.83,0,448.45,1.17,0,0,0,0,1,0,1,0,0
9/11/2007,80,313.38,5,51,0.6,1,403.81,1,0,0,0,1,0,1,0,0,0
9/12/2007,79,90.22,0,467,1.18,1,457.81,0.81,1,0,0,0,0,0,1,0,0
9/13/2007,76,47.53,10,381,0.81,0,361.37,1,0,0,0,0,1,0,1,0,0
9/14/2007,71,335.36,15,139,0.84,1,319.95,0.86,1,0,1,0,0,1,1,0,0
9/15/2007,71,456.91,20,175,1.22,0,78.23,1.04,1,0,0,0,0,0,0,0,1
9/16/2007,70,235.69,5,465,1.45,1,62.53,1.19,0,0,1,0,1,0,1,0,0
9/17/2007,73,30.09,5,70,0.83,0,130.91,1.1,0,0,1,0,0,0,1,0,0
9/18/2007,78,441.35,20,54,1.25,1,163.96,0.93,1,0,0,0,1,0,0,1,0
9/19/2007,82,42.82,15,333,1.46,1,307.45,0.96,0,0,0,0,1,0,0,0,0
9/20/2007,82,435.08,5,392,0.6,1,439.88,1.18,0,0,1,0,0,0,1,0,0
9/21/2007,81,201.99,10,353,1.03,0,446.46,0.84,1,0,0,0,0,1,1,0,0
9/22/2007,79,189.04,15,401,0.51,0,344.35,1.16,0,1,1,0,0,0,1,0,0
9/23/2007,76,275.97,20,246,1.33,0,291.22,0.83,0,1,0,0,0,1,1,0,0
9/24/2007,71,478.97,15,303,0.79,1,129.75,0.97,0,0,1,0,1,0,1,0,0
9/25/2007,76,450.38,15,404,0.83,0,469.59,1.1,0,0,1,0,1,0,0,1,0
9/26/2007,72,240.46,0,299,1.19,1,338.85,0.96,0,1,0,1,1,0,0,0,1
9/27/2007,77,350.95,20,375,1.29,1,271.39,1.03,0,1,0,0,0,1,0,0,1
9/28/2007,80,294.41,10,132,0.9,1,60.94,1,0,1,1,0,1,0,0,1,0
9/29/2007,82,349.8,20,285,1.17,0,414.68,1.04,0,0,1,0,0,0,1,0,0
9/30/2007,79,416.37,0,217,1.46,0,181.01,0.87,0,0,0,0,1,0,0,1,0
10/1/2007,84,26.9,20,55,1.39,0,451.29,1.03,0,0,0,0,0,1,1,0,0
10/2/2007,82,169.62,20,191,1.2,0,92.52,1.19,0,0,0,0,0,1,0,0,0
10/3/2007,80,480.07,10,424,1.44,0,33.81,0.88,0,1,0,1,0,0,0,0,1
10/4/2007,80,475.17,0,174,1.38,1,223.02,0.83,0,0,0,0,0,0,0,0,1
10/5/2007,80,15.5,20,372,1.23,1,48.37,0.96,1,0,0,1,0,1,0,0,0
10/6/2007,74,108.71,20,444,1.42,0,40.28,0.95,0,1,0,0,0,1,0,0,0
10/7/2007,74,496.95,5,216,1.32,0,359.73,0.85,0,0,0,1,0,0,0,0,1
10/8/2007,71,251.48,20,218,1,1,136.11,1.03,0,0,0,0,0,0,0,0,0
10/9/2007,66,290.7,10,73,1,0,323.04,0.98,0,0,0,1,0,0,0,0,0
10/10/2007,66,91.55,5,220,0.51,0,289.71,1.13,0,0,1,0,0,0,1,0,0
10/11/2007,69,448.22,0,158,0.53,0,78.97,0.97,0,0,0,1,0,1,0,0,0
10/12/2007,64,123.32,15,259,1.25,1,199.03,1.19,0,1,0,1,1,0,1,0,0
10/13/2007,70,102.93,10,144,1.05,0,42.37,1.11,0,0,1,0,0,1,0,0,0
10/14/2007,71,121.78,0,251,1.26,0,216.62,0.99,0,1,0,0,0,0,0,1,0
10/15/2007,77,460.61,5,459,1.45,0,99.36,1.02,0,0,1,0,0,1,1,0,0
10/16/2007,76,354.39,15,334,0.95,0,57.19,1.15,0,0,1,0,0,0,1,0,0
10/17/2007,81,386.61,0,51,0.59,0,165.32,1.11,1,0,1,0,0,1,0,0,1
10/18/2007,80,194.75,10,335,1.13,0,11.68,1.06,0,1,0,1,0,0,0,0,0
10/19/2007,80,455.5,5,280,0.6,0,381.31,0.91,1,0,1,0,0,0,1,0,0
10/20/2007,76,396.81,10,303,1.12,0,87.51,0.96,0,1,0,0,0,1,0,1,0
10/21/2007,78,377.79,10,160,1.03,1,316.66,1.11,0,0,0,1,0,0,0,1,0
10/22/2007,78,485.76,5,123,1.21,1,417.97,1.05,1,0,0,1,1,0,0,0,1
10/23/2007,74,189.44,20,125,0.85,1,459.45,1.18,0,0,1,0,0,0,0,0,0
10/24/2007,78,309.38,10,261,0.64,1,283.21,1.15,0,1,0,1,0,0,1,0,0
10/25/2007,80,455.87,5,490,0.74,1,396.26,0.97,0,1,0,0,0,0,0,0,1
10/26/2007,79,397.54,10,167,1.18,0,232.84,0.92,0,1,0,1,1,0,0,0,0
10/27/2007,75,286.06,20,282,0.98,0,250.19,0.85,0,1,1,0,0,1,0,0,0
10/28/2007,77,47.34,5,236,1.04,1,277.92,0.96,0,0,1,0,1,0,0,0,1
10/29/2007,71,329.83,0,324,0.82,0,338.37,0.89,0,1,1,0,1,0,0,1,0
10/30/2007,70,268.01,0,359,1.34,1,338.26,0.81,1,0,0,1,1,0,0,0,1
10/31/2007,67,100.25,0,425,1.5,1,394.84,0.86,0,1,1,0,0,1,0,0,1
11/1/2007,71,442.3,15,200,0.81,1,312.3,0.98,0,0,0,1,0,0,0,1,0
11/2/2007,70,178.19,10,260,1.22,0,442.49,1.16,0,0,1,0,1,0,0,0,1
11/3/2007,77,199.87,10,400,0.67,0,357.53,0.93,1,0,1,0,0,0,0,0,1
11/4/2007,74,339.48,5,338,1.24,0,465.19,0.98,0,0,1,0,1,0,1,0,0
11/5/2007,75,249.51,15,371,0.93,0,377.71,0.95,0,0,0,0,1,0,1,0,0
11/6/2007,76,53.75,10,256,1.11,1,371.97,0.95,0,0,0,0,1,0,1,0,0
11/7/2007,74,199.85,5,444,0.74,0,431.59,1.09,0,0,1,0,1,0,1,0,0
11/8/2007,73,56.29,20,139,1.35,1,331.35,1,0,0,1,0,1,0,0,1,0
11/9/2007,77,103.47,10,195,0.67,0,97.99,0.96,0,0,0,1,1,0,0,1,0
11/10/2007,81,13.52,10,114,1.43,1,50.65,1.18,0,1,0,1,0,1,1,0,0
11/11/2007,77,98.84,20,465,0.56,1,164.75,0.91,0,0,0,0,0,0,0,0,1
11/12/2007,83,171.92,20,437,0.79,1,409.05,1.13,1,0,0,1,0,0,0,0,1
11/13/2007,78,273.73,10,135,1.06,1,20.64,1.01,1,0,0,1,0,1,0,0,1
11/14/2007,76,460.45,20,341,1.36,1,83.52,0.98,1,0,0,1,1,0,1,0,0
11/15/2007,75,274.76,5,490,1.08,0,62,0.83,0,0,0,1,0,1,0,0,0
11/16/2007,77,355.75,10,419,0.72,1,28.22,1.14,1,0,0,0,0,1,0,0,0
11/17/2007,77,185.26,10,210,1.36,0,407.04,0.91,0,0,0,0,0,1,0,0,0
11/18/2007,83,378.3,0,280,1.1,0,147,1.07,0,1,0,1,0,0,0,0,1
11/19/2007,86,314.03,10,191,0.73,0,367.17,1.15,0,1,0,1,0,1,0,1,0
11/20/2007,86,235.3,0,481,1.06,1,79.54,1.01,0,0,0,0,1,0,1,0,0
11/21/2007,87,104.95,20,288,1.18,0,210.38,1.06,1,0,1,0,0,1,1,0,0
11/22/2007,86,158.74,20,342,1.18,0,67.07,0.94,0,0,0,1,0,0,0,0,1
11/23/2007,84,314.26,5,286,1.22,1,11.22,1.09,0,0,1,0,0,0,0,0,0
11/24/2007,85,218.77,0,182,1.4,1,310.45,1.06,0,0,0,1,1,0,0,0,0
11/25/2007,86,445.8,10,355,1.32,1,245.68,0.98,0,0,0,0,0,1,0,0,0
11/26/2007,85,125.07,0,238,1.11,0,214.15,1.05,0,0,0,1,1,0,1,0,0
11/27/2007,81,45.81,20,263,0.53,0,48.54,0.91,0,1,1,0,0,1,0,0,1
11/28/2007,84,298.78,20,374,1.25,1,298.22,1.06,0,0,0,0,1,0,0,0,0
11/29/2007,83,444.16,5,406,1.47,1,392.2,1.07,0,0,0,1,1,0,1,0,0
11/30/2007,79,188.72,20,471,0.81,1,42.95,0.98,0,1,0,1,1,0,0,0,1
12/1/2007,83,327.38,0,479,1.11,0,212.59,0.9,0,0,0,0,0,0,0,0,1
12/2/2007,87,123.39,10,403,1.27,0,162.66,1.12,0,0,0,1,0,0,0,0,1
12/3/2007,87,283.65,10,192,1.14,0,447.02,1.1,0,1,0,0,0,1,0,0,1
12/4/2007,85,395.53,0,342,1.42,1,138.7,0.82,0,0,0,1,0,0,0,0,1
12/5/2007,83,434.85,5,332,0.97,0,472.7,1,0,0,0,0,1,0,0,1,0
12/6/2007,80,61.51,10,161,1.03,0,415.92,0.84,0,0,0,1,0,0,0,1,0
12/7/2007,73,184.62,0,306,0.54,1,59.08,0.93,1,0,0,0,0,0,0,0,1
12/8/2007,71,323.43,0,462,1.4,0,245.51,0.97,1,0,0,0,0,1,0,1,0
12/9/2007,70,27.01,20,430,0.76,0,328.01,0.87,0,0,0,1,1,0,0,0,1
12/10/2007,76,348.4,20,249,1.48,0,300.61,0.99,0,0,0,0,0,0,0,0,0
12/11/2007,75,268.74,5,274,0.7,0,342.82,1.08,0,0,0,1,0,0,0,0,1
12/12/2007,77,151.4,5,440,0.75,1,218.89,0.97,0,0,0,1,0,1,0,1,0
12/13/2007,71,409.18,5,334,0.98,1,453.32,0.89,0,0,0,1,0,1,0,1,0
12/14/2007,73,152.12,0,208,1.16,1,142.48,0.97,0,0,0,0,1,0,0,0,0
12/15/2007,68,495.79,0,343,0.94,1,56.11,1.04,0,0,0,1,0,1,0,0,1
12/16/2007,65,410.02,20,57,0.85,0,489.21,1.17,0,0,0,0,1,0,0,1,0
12/17/2007,65,356.91,10,144,1.04,1,329.46,1,0,0,1,0,1,0,1,0,0
12/18/2007,69,40.06,5,214,1.46,1,333.01,1.16,1,0,1,0,0,0,0,1,0
12/19/2007,66,453.11,15,492,1.46,1,410.59,1.19,0,1,1,0,0,0,0,0,1
12/20/2007,72,397.13,5,256,0.83,1,216.51,1.02,0,0,0,1,0,0,1,0,0
12/21/2007,79,122.22,20,231,1.18,0,199.26,0.86,0,0,0,0,0,0,0,1,0
12/22/2007,78,202.2,0,491,1.22,0,475.08,1.15,1,0,0,1,0,0,0,1,0
12/23/2007,79,141.63,20,145,1.15,0,199.52,1.14,0,0,0,0,1,0,0,1,0
12/24/2007,76,492.36,20,331,0.61,0,48.45,1.15,0,0,1,0,0,0,0,1,0
12/25/2007,78,428.56,20,481,1.04,1,160.84,1.18,0,0,1,0,0,0,0,1,0
12/26/2007,75,465.81,15,162,1.26,1,438.04,0.91,0,0,1,0,0,0,0,0,1
12/27/2007,79,396.5,15,316,0.7,1,56.53,0.93,0,1,0,1,1,0,0,1,0
12/28/2007,80,233.61,5,72,0.85,1,361.19,1.07,0,0,0,1,0,1,0,0,0
12/29/2007,84,110.66,0,467,0.7,0,140.54,1.03,0,0,0,0,0,1,1,0,0
12/30/2007,82,111.96,20,338,1.39,0,375.43,1.15,0,1,0,0,0,0,0,1,0
12/31/2007,81,84.32,10,435,1.36,1,262.13,0.9,0,0,1,0,0,1,0,1,0
1/1/2008,77,277.86,5,162,0.67,0,321.92,1.06,0,1,0,1,1,0,0,0,1
1/2/2008,77,460.78,5,366,1.26,1,129.17,1.18,0,1,0,1,0,0,0,0,1
1/3/2008,78,495.98,20,181,0.86,1,92.38,0.89,0,1,0,0,1,0,1,0,0
1/4/2008,81,150.78,5,61,1.19,1,41.02,0.92,1,0,0,0,1,0,0,0,1
1/5/2008,81,351.68,20,462,0.99,0,414.53,0.96,0,0,0,1,0,0,0,0,0
1/6/2008,82,302.58,5,283,0.97,0,358.14,0.83,1,0,0,1,1,0,1,0,0
1/7/2008,82,249.58,0,288,1.38,1,153.74,0.87,1,0,0,0,0,0,0,0,0
1/8/2008,82,336.23,5,412,1.14,0,420.09,0.95,0,0,0,1,1,0,0,1,0
1/9/2008,82,191.97,5,152,0.74,1,418.51,0.83,0,1,0,1,0,1,0,0,1
1/10/2008,84,472.8,10,219,0.61,0,77.5,0.95,0,1,1,0,0,1,0,1,0
1/11/2008,82,355.67,0,234,1.43,1,359.71,0.9,1,0,0,1,0,1,0,0,0
1/12/2008,81,379.56,0,483,0.65,1,153.22,1.15,0,0,0,1,1,0,0,1,0
1/13/2008,76,128.79,0,115,1.23,0,238.92,1.04,0,0,0,1,0,0,0,0,1
1/14/2008,76,92.61,5,184,1,0,220.77,1.16,0,0,0,0,0,1,0,0,1
1/15/2008,72,203.23,15,174,0.64,1,304.09,0.88,0,0,1,0,0,0,0,0,1
1/16/2008,73,385.67,5,106,1.28,1,180.09,0.83,1,0,0,0,0,1,0,1,0
1/17/2008,71,470.01,20,351,1.4,1,45.89,0.94,0,0,1,0,0,1,0,0,1
1/18/2008,71,219.39,10,327,0.62,0,339.6,0.82,0,0,1,0,1,0,1,0,0
1/19/2008,60,389.34,0,444,0.57,0,480.68,1.15,0,0,0,1,0,1,1,0,0
1/20/2008,60,240.5,20,466,1.35,1,337.26,0.88,0,0,1,0,0,0,0,0,1
1/21/2008,68,154.66,20,231,1,0,274.41,0.86,0,1,1,0,0,0,1,0,0
1/22/2008,70,372.24,15,197,1.17,0,90.17,1.12,1,0,0,1,0,1,0,0,0
1/23/2008,70,401.12,0,310,0.94,1,316.34,1.08,0,1,0,1,0,0,0,0,1
1/24/2008,78,109.39,5,373,0.91,1,309.43,0.82,0,0,1,0,0,0,0,1,0
1/25/2008,82,159.53,0,63,0.8,1,313.19,1,0,1,0,0,0,0,1,0,0
1/26/2008,79,252.44,10,436,1.06,1,447.23,0.98,1,0,1,0,0,0,1,0,0
1/27/2008,82,101.4,0,163,0.66,1,361,0.95,0,1,0,0,0,0,1,0,0
1/28/2008,85,465.13,20,491,1.22,0,393.87,0.85,0,0,0,0,0,1,1,0,0
1/29/2008,85,299.75,20,76,1.05,1,163.54,1.11,0,0,1,0,0,0,0,0,0
1/30/2008,81,69.39,5,309,1.35,0,142.48,0.9,0,0,0,0,0,0,0,0,0
1/31/2008,82,100.17,5,433,1.42,1,111.32,0.98,0,0,1,0,0,1,0,0,0
2/1/2008,79,477.63,5,369,1.4,1,391.4,1.15,0,0,0,0,1,0,1,0,0
2/2/2008,73,371.7,10,268,1.1,0,352.31,0.93,0,0,0,0,0,0,0,0,0
2/3/2008,69,369.86,0,269,0.82,0,177.63,0.81,1,0,1,0,1,0,0,1,0
2/4/2008,71,45.52,15,391,0.86,0,79.14,1.16,0,1,0,1,1,0,0,0,0
2/5/2008,71,448.7,0,219,1.15,0,424.87,1,0,0,0,1,0,1,1,0,0
2/6/2008,77,227.43,5,462,1.21,1,198.3,1,0,1,1,0,1,0,0,0,1
2/7/2008,79,333.26,10,129,0.66,0,102.98,1.02,0,0,1,0,1,0,1,0,0
2/8/2008,77,480.25,0,468,1.5,0,80.76,0.87,0,0,0,1,1,0,0,0,1
2/9/2008,81,59.01,20,324,0.61,0,460.64,1.09,0,1,0,1,0,1,0,0,0
2/10/2008,84,246.32,0,165,1.11,0,73.78,0.89,0,0,0,0,0,0,0,0,0
2/11/2008,83,34.31,20,143,1.03,0,186.24,0.92,1,0,0,0,0,1,0,0,1
2/12/2008,80,254.78,0,118,1.09,1,319.77,1.05,0,1,0,0,0,1,0,1,0
2/13/2008,85,133.61,0,336,1.03,0,209.96,1.1,0,0,0,1,0,1,1,0,0
2/14/2008,80,456.42,0,220,0.56,0,243.96,1.09,0,0,1,0,0,0,0,1,0
2/15/2008,75,205.26,5,144,1.5,0,403.28,0.83,1,0,0,0,1,0,1,0,0
2/16/2008,67,320.6,20,198,1.48,0,499.62,1.1,0,1,1,0,0,0,1,0,0
2/17/2008,67,431.54,10,415,1.02,1,238.94,1.07,1,0,0,1,1,0,0,1,0
2/18/2008,53,492.01,15,272,0.71,1,195.63,1.04,1,0,0,0,0,0,0,1,0
2/19/2008,65,256.87,20,242,0.68,1,209.31,1.19,0,0,0,1,0,1,0,0,1
2/20/2008,66,233.32,5,282,0.56,0,190.86,0.94,0,0,1,0,0,1,0,0,0
2/21/2008,75,47.11,20,254,1.11,1,242.15,1.07,0,0,0,0,1,0,0,0,0
2/22/2008,78,16.24,10,211,0.98,1,173.22,1.03,0,1,1,0,0,1,0,0,1
2/23/2008,82,308.31,20,494,0.92,1,236.68,0.96,0,0,1,0,0,1,0,0,1
2/24/2008,82,42.08,5,85,1.03,0,473.27,1.12,0,0,0,0,0,0,0,0,0
2/25/2008,86,196.39,5,279,1.37,0,150.24,0.96,0,1,0,0,1,0,0,1,0
2/26/2008,87,11.77,15,90,0.57,1,329.42,1.02,0,0,0,1,0,0,0,0,0
2/27/2008,86,311.46,10,211,1.04,1,248.6,1.02,0,0,0,0,0,0,1,0,0
2/28/2008,85,218.45,15,202,1.2,0,368.87,1,0,0,0,0,0,1,0,0,1
2/29/2008,80,72.24,0,490,1.47,0,241.42,0.98,0,1,0,0,0,0,0,0,0
3/1/2008,79,155.22,5,370,1.24,0,88.67,0.87,0,1,0,0,1,0,0,1,0
3/2/2008,72,289.13,15,125,1.05,0,437.49,0.9,0,0,0,0,0,1,0,0,0
3/3/2008,67,331.79,5,429,1.27,1,341.13,0.85,0,1,0,1,1,0,0,0,1
3/4/2008,68,236.54,5,300,1.5,1,267.68,1.09,0,0,1,0,1,0,1,0,0
3/5/2008,69,403.94,0,327,1.39,1,417.23,1.1,0,1,0,1,1,0,0,1,0
3/6/2008,53,65.1,5,237,0.59,1,488.33,1.06,0,0,1,0,1,0,0,1,0
3/7/2008,58,51.43,15,487,1.07,1,210.61,1.17,0,0,0,0,0,0,1,0,0
3/8/2008,69,31.68,10,426,1.29,1,183,0.91,0,0,0,1,0,1,0,1,0
3/9/2008,70,272.56,20,327,1.17,0,379.26,1.13,1,0,1,0,0,0,0,1,0
3/10/2008,70,356.05,15,238,0.92,1,232.76,0.87,0,1,1,0,0,1,0,0,0
3/11/2008,73,73.96,0,175,0.82,1,52.03,0.83,0,0,0,0,0,0,0,1,0
3/12/2008,75,323.08,20,289,1.13,0,183.66,0.8,0,0,0,0,0,1,0,0,1
3/13/2008,74,243.7,5,243,0.91,1,406.23,1.03,1,0,1,0,1,0,1,0,0
3/14/2008,76,493.8,15,478,0.89,0,356.28,1.11,0,0,0,1,1,0,0,0,1
3/15/2008,76,361.56,20,249,1.34,1,432.79,1.13,0,0,1,0,0,0,1,0,0
3/16/2008,81,332.16,15,274,0.82,1,81.85,0.99,0,0,0,1,0,0,0,1,0
3/17/2008,78,289.52,5,118,1.14,0,129.52,0.82,1,0,0,1,1,0,1,0,0
3/18/2008,79,498.71,15,241,1.37,0,115.22,0.81,0,0,1,0,0,0,0,1,0
3/19/2008,77,490.42,0,59,1.12,0,485.95,1.17,0,0,0,1,0,0,0,1,0
3/20/2008,80,273.68,20,316,0.99,1,92.77,0.84,0,0,1,0,0,1,1,0,0
3/21/2008,72,233.04,20,295,0.54,1,302.99,1.11,0,0,1,0,0,1,0,1,0
3/22/2008,76,236.44,20,461,1.18,0,320.13,0.83,0,0,0,0,0,1,0,0,1
3/23/2008,75,219.89,15,310,1.5,0,313.26,0.87,1,0,1,0,0,0,1,0,0
3/24/2008,75,270.39,5,61,1.31,1,348.91,0.87,1,0,1,0,1,0,1,0,0
3/25/2008,74,144.06,15,93,1.13,0,247.12,0.91,0,0,0,0,1,0,1,0,0
3/26/2008,80,464.13,15,158,0.97,0,51.01,0.96,0,1,0,0,1,0,0,1,0
3/27/2008,79,250.21,20,398,0.72,0,353.61,0.85,0,0,0,1,1,0,0,0,1
3/28/2008,77,422.58,5,139,1.19,0,147.74,1.19,0,1,0,1,0,1,1,0,0
3/29/2008,76,242.9,10,334,0.68,0,47.18,0.8,0,0,0,0,0,1,0,1,0
3/30/2008,73,361.96,5,341,1.39,1,93.2,1.11,1,0,0,0,0,0,0,0,0
3/31/2008,64,175.07,15,340,0.85,1,150.74,1.01,0,0,0,0,1,0,0,0,0
4/1/2008,70,316.16,0,418,0.9,0,221.9,0.83,0,0,1,0,0,0,0,0,0
4/2/2008,77,254.2,5,313,0.72,0,432.05,0.85,0,1,1,0,1,0,0,0,1
4/3/2008,74,189.89,20,321,0.98,0,272.89,1.04,1,0,1,0,1,0,0,1,0
4/4/2008,73,441.96,0,348,1.18,1,241.26,0.93,0,1,0,0,0,0,0,1,0
4/5/2008,76,65.23,10,118,0.8,1,103.72,0.98,0,0,0,1,0,1,0,0,0
4/6/2008,70,248.59,10,193,1.2,1,480.04,1.02,0,0,0,1,0,0,0,0,1
4/7/2008,57,105.24,0,105,1.12,1,455.17,1.03,0,0,1,0,0,0,0,1,0
4/8/2008,58,431.92,10,90,0.87,1,409.88,1.03,0,0,1,0,1,0,0,0,0
4/9/2008,58,134.2,0,126,0.81,0,168.34,0.83,0,1,0,0,0,1,0,0,1
4/10/2008,62,320.38,15,57,1.36,1,285.2,1.1,0,0,0,0,0,0,0,0,0
4/11/2008,62,91.13,0,359,0.51,0,200.54,0.92,0,0,0,1,0,1,1,0,0
4/12/2008,66,208.41,15,139,1.22,0,207.43,0.85,0,1,0,1,0,1,1,0,0
4/13/2008,70,450.69,20,425,0.92,0,45.34,0.84,1,0,0,0,0,1,0,0,1
4/14/2008,71,91.37,20,438,1.22,1,78.62,0.89,0,0,0,1,0,1,0,1,0
4/15/2008,72,334.97,10,314,1.01,0,480.97,1.05,0,0,0,1,1,0,0,0,0
4/16/2008,78,110.21,0,243,0.58,0,308.94,0.99,0,1,1,0,1,0,1,0,0
4/17/2008,81,213.72,15,120,1.48,1,13.09,0.84,1,0,0,0,1,0,0,0,0
4/18/2008,83,274.9,20,335,0.59,0,406.5,0.81,1,0,0,0,1,0,0,0,1
4/19/2008,84,292.88,20,386,0.66,1,52.65,0.81,0,0,0,0,1,0,0,0,1
4/20/2008,81,305.23,20,157,0.92,1,357,0.97,0,0,1,0,0,0,0,1,0
4/21/2008,77,323.66,10,144,1.44,0,314.22,1.12,0,1,0,0,0,1,0,1,0
4/22/2008,79,143.17,20,370,0.79,0,40.85,1.03,1,0,0,1,1,0,0,0,0
